time,event_type,entity_id,details
1788859734.987,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859734.987,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859734.987,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859734.987,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.661, snr=80.339, pdr=0.83"
1788859734.987,RadioObservation,1->3,"condition=NORMAL, rssi=-46.621, snr=73.379, pdr=1.00"
1788859734.987,RadioObservation,2->1,"condition=NORMAL, rssi=-39.661, snr=80.339, pdr=1.00"
1788859734.987,RadioObservation,2->3,"condition=DEGRADED, rssi=-39.465, snr=80.535, pdr=0.80"
1788859734.987,RadioObservation,2->1,"condition=NORMAL, rssi=-39.661, snr=80.339, pdr=1.00"
1788859734.987,RadioObservation,1->3,"condition=NORMAL, rssi=-46.621, snr=73.379, pdr=1.00"
1788859734.987,RadioObservation,3->1,"condition=NORMAL, rssi=-46.621, snr=73.379, pdr=1.00"
1788859734.987,RadioObservation,3->2,"condition=NORMAL, rssi=-39.465, snr=80.535, pdr=1.00"
1788859736.385,UAVStateChanged,uav_1,"role=Scout, x=0.1, y=0.0, z=7.9"
1788859736.385,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=-0.0, z=12.2"
1788859736.385,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=15.0"
1788859736.385,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.680, snr=80.320, pdr=0.67"
1788859736.385,RadioObservation,1->3,"condition=NORMAL, rssi=-46.654, snr=73.346, pdr=1.00"
1788859736.385,RadioObservation,3->2,"condition=DEGRADED, rssi=-39.504, snr=80.496, pdr=0.83"
1788859736.385,RadioObservation,1->3,"condition=NORMAL, rssi=-46.654, snr=73.346, pdr=1.00"
1788859736.385,RadioObservation,2->1,"condition=NORMAL, rssi=-39.680, snr=80.320, pdr=1.00"
1788859736.385,RadioObservation,2->3,"condition=DEGRADED, rssi=-39.504, snr=80.496, pdr=0.75"
1788859736.385,RadioObservation,3->1,"condition=NORMAL, rssi=-46.654, snr=73.346, pdr=1.00"
1788859736.385,RadioObservation,3->2,"condition=DEGRADED, rssi=-39.504, snr=80.496, pdr=0.83"
1788859737.611,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=7.9"
1788859737.611,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=-0.0, z=12.3"
1788859737.611,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=15.4"
1788859737.611,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.682, snr=80.318, pdr=0.50"
1788859737.611,RadioObservation,1->3,"condition=NORMAL, rssi=-46.677, snr=73.323, pdr=1.00"
1788859737.611,RadioObservation,2->1,"condition=NORMAL, rssi=-39.682, snr=80.318, pdr=1.00"
1788859737.611,RadioObservation,2->3,"condition=DEGRADED, rssi=-39.544, snr=80.456, pdr=0.75"
1788859737.611,RadioObservation,3->1,"condition=NORMAL, rssi=-46.677, snr=73.323, pdr=1.00"
1788859737.611,RadioObservation,3->2,"condition=DEGRADED, rssi=-39.544, snr=80.456, pdr=0.83"
1788859737.611,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.736, snr=80.264, pdr=0.75"
1788859737.611,RadioObservation,1->3,"condition=NORMAL, rssi=-46.716, snr=73.284, pdr=1.00"
1788859737.611,RadioObservation,2->1,"condition=NORMAL, rssi=-39.736, snr=80.264, pdr=1.00"
1788859737.611,RadioObservation,2->3,"condition=DEGRADED, rssi=-39.563, snr=80.437, pdr=0.80"
1788859737.611,RadioObservation,3->1,"condition=NORMAL, rssi=-46.716, snr=73.284, pdr=1.00"
1788859737.611,RadioObservation,3->2,"condition=DEGRADED, rssi=-39.563, snr=80.437, pdr=0.67"
1788859737.611,RadioObservation,3->1,"condition=NORMAL, rssi=-46.716, snr=73.284, pdr=1.00"
1788859737.611,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.736, snr=80.264, pdr=0.80"
1788859737.611,TaskCreated,T002,DETECTION created for target_1
1788859738.788,UAVStateChanged,uav_1,"role=Scout, x=0.1, y=0.0, z=8.0"
1788859738.788,UAVStateChanged,uav_2,"role=Relay, x=-0.0, y=-0.0, z=12.4"
1788859738.788,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=15.7"
1788859738.788,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.894, snr=80.106, pdr=0.80"
1788859738.788,RadioObservation,1->3,"condition=NORMAL, rssi=-46.860, snr=73.140, pdr=1.00"
1788859738.788,RadioObservation,2->1,"condition=NORMAL, rssi=-39.894, snr=80.106, pdr=1.00"
1788859738.788,RadioObservation,2->3,"condition=NORMAL, rssi=-39.697, snr=80.303, pdr=1.00"
1788859738.788,RadioObservation,3->1,"condition=NORMAL, rssi=-46.860, snr=73.140, pdr=1.00"
1788859738.788,RadioObservation,3->2,"condition=DEGRADED, rssi=-39.697, snr=80.303, pdr=0.67"
1788859739.963,UAVStateChanged,uav_1,"role=Scout, x=0.3, y=-0.3, z=8.0"
1788859739.963,UAVStateChanged,uav_2,"role=Relay, x=-0.2, y=0.0, z=12.5"
1788859739.963,UAVStateChanged,uav_3,"role=Designator, x=0.2, y=0.2, z=16.0"
1788859739.963,RadioObservation,1->2,"condition=DEGRADED, rssi=-40.451, snr=79.549, pdr=0.83"
1788859739.963,RadioObservation,1->3,"condition=NORMAL, rssi=-47.311, snr=72.689, pdr=1.00"
1788859739.963,RadioObservation,2->1,"condition=NORMAL, rssi=-40.451, snr=79.549, pdr=1.00"
1788859739.963,RadioObservation,2->3,"condition=NORMAL, rssi=-40.130, snr=79.870, pdr=1.00"
1788859739.963,RadioObservation,3->1,"condition=NORMAL, rssi=-47.311, snr=72.689, pdr=1.00"
1788859739.963,RadioObservation,3->2,"condition=DEGRADED, rssi=-40.130, snr=79.870, pdr=0.80"
1788859741.051,UAVStateChanged,uav_1,"role=Scout, x=0.7, y=-1.2, z=8.0"
1788859741.051,UAVStateChanged,uav_2,"role=Relay, x=-1.0, y=0.0, z=12.6"
1788859741.051,UAVStateChanged,uav_3,"role=Designator, x=0.7, y=0.8, z=16.2"
1788859741.051,RadioObservation,1->2,"condition=DEGRADED, rssi=-41.392, snr=78.608, pdr=0.83"
1788859741.051,RadioObservation,1->3,"condition=NORMAL, rssi=-48.036, snr=71.964, pdr=1.00"
1788859741.051,RadioObservation,3->2,"condition=DEGRADED, rssi=-40.946, snr=79.054, pdr=0.83"
1788859741.051,RadioObservation,1->3,"condition=NORMAL, rssi=-48.036, snr=71.964, pdr=1.00"
1788859741.051,RadioObservation,2->1,"condition=NORMAL, rssi=-41.392, snr=78.608, pdr=1.00"
1788859741.051,RadioObservation,2->3,"condition=NORMAL, rssi=-40.946, snr=79.054, pdr=1.00"
1788859741.051,RadioObservation,3->1,"condition=NORMAL, rssi=-48.036, snr=71.964, pdr=1.00"
1788859741.051,RadioObservation,3->2,"condition=DEGRADED, rssi=-40.946, snr=79.054, pdr=0.83"
1788859742.131,UAVStateChanged,uav_1,"role=Scout, x=1.2, y=-2.6, z=8.0"
1788859742.131,UAVStateChanged,uav_2,"role=Relay, x=-2.2, y=0.1, z=12.7"
1788859742.131,UAVStateChanged,uav_3,"role=Designator, x=1.5, y=1.9, z=16.3"
1788859742.131,RadioObservation,1->2,"condition=DEGRADED, rssi=-42.508, snr=77.492, pdr=0.83"
1788859742.131,RadioObservation,1->3,"condition=NORMAL, rssi=-48.915, snr=71.085, pdr=1.00"
1788859742.131,RadioObservation,2->1,"condition=NORMAL, rssi=-42.508, snr=77.492, pdr=1.00"
1788859742.131,RadioObservation,2->3,"condition=NORMAL, rssi=-42.166, snr=77.834, pdr=1.00"
1788859742.131,RadioObservation,3->1,"condition=NORMAL, rssi=-48.915, snr=71.085, pdr=1.00"
1788859742.131,RadioObservation,3->2,"condition=DEGRADED, rssi=-42.166, snr=77.834, pdr=0.83"
1788859743.217,UAVStateChanged,uav_1,"role=Scout, x=2.1, y=-4.3, z=8.0"
1788859743.217,UAVStateChanged,uav_2,"role=Relay, x=-3.9, y=0.1, z=12.7"
1788859743.217,UAVStateChanged,uav_3,"role=Designator, x=2.5, y=3.5, z=16.4"
1788859743.217,RadioObservation,1->2,"condition=DEGRADED, rssi=-43.818, snr=76.182, pdr=0.83"
1788859743.217,RadioObservation,1->3,"condition=NORMAL, rssi=-49.895, snr=70.105, pdr=1.00"
1788859743.217,RadioObservation,2->1,"condition=NORMAL, rssi=-43.818, snr=76.182, pdr=1.00"
1788859743.217,RadioObservation,2->3,"condition=NORMAL, rssi=-43.554, snr=76.446, pdr=1.00"
1788859743.217,RadioObservation,3->1,"condition=NORMAL, rssi=-49.895, snr=70.105, pdr=1.00"
1788859743.217,RadioObservation,3->2,"condition=NORMAL, rssi=-43.554, snr=76.446, pdr=1.00"
1788859744.288,UAVStateChanged,uav_1,"role=Scout, x=3.1, y=-6.4, z=8.1"
1788859744.288,UAVStateChanged,uav_2,"role=Relay, x=-6.0, y=-0.0, z=12.8"
1788859744.288,UAVStateChanged,uav_3,"role=Designator, x=3.5, y=5.6, z=16.5"
1788859744.288,RadioObservation,1->2,"condition=DEGRADED, rssi=-45.242, snr=74.758, pdr=0.80"
1788859744.288,RadioObservation,1->3,"condition=NORMAL, rssi=-50.956, snr=69.044, pdr=1.00"
1788859744.288,RadioObservation,2->1,"condition=NORMAL, rssi=-45.242, snr=74.758, pdr=1.00"
1788859744.288,RadioObservation,2->3,"condition=DEGRADED, rssi=-45.138, snr=74.862, pdr=0.80"
1788859744.288,RadioObservation,2->1,"condition=DEGRADED, rssi=-45.242, snr=74.758, pdr=0.83"
1788859744.288,RadioObservation,3->1,"condition=NORMAL, rssi=-50.956, snr=69.044, pdr=1.00"
1788859744.288,RadioObservation,3->2,"condition=NORMAL, rssi=-45.138, snr=74.862, pdr=1.00"
1788859744.288,TaskCreated,T003,TRACKING created for target_1
1788859745.324,UAVStateChanged,uav_1,"role=Scout, x=4.4, y=-8.9, z=8.1"
1788859745.324,UAVStateChanged,uav_2,"role=Relay, x=-8.4, y=-0.1, z=12.8"
1788859745.324,UAVStateChanged,uav_3,"role=Designator, x=4.6, y=8.0, z=16.6"
1788859745.324,RadioObservation,1->2,"condition=DEGRADED, rssi=-46.890, snr=73.110, pdr=0.80"
1788859745.324,RadioObservation,1->3,"condition=NORMAL, rssi=-52.141, snr=67.859, pdr=1.00"
1788859745.324,RadioObservation,2->1,"condition=DEGRADED, rssi=-46.890, snr=73.110, pdr=0.83"
1788859745.324,RadioObservation,2->3,"condition=DEGRADED, rssi=-46.776, snr=73.224, pdr=0.80"
1788859745.324,RadioObservation,3->1,"condition=NORMAL, rssi=-52.141, snr=67.859, pdr=1.00"
1788859745.324,RadioObservation,3->2,"condition=NORMAL, rssi=-46.776, snr=73.224, pdr=1.00"
1788859746.353,UAVStateChanged,uav_1,"role=Scout, x=5.7, y=-11.8, z=8.1"
1788859746.353,UAVStateChanged,uav_2,"role=Relay, x=-12.2, y=-0.2, z=12.8"
1788859746.353,UAVStateChanged,uav_3,"role=Designator, x=6.2, y=11.6, z=16.8"
1788859746.353,RadioObservation,1->2,"condition=NORMAL, rssi=-48.568, snr=71.432, pdr=1.00"
1788859746.353,RadioObservation,1->3,"condition=NORMAL, rssi=-53.380, snr=66.620, pdr=1.00"
1788859746.353,RadioObservation,2->1,"condition=DEGRADED, rssi=-48.568, snr=71.432, pdr=0.83"
1788859746.353,RadioObservation,2->3,"condition=DEGRADED, rssi=-48.497, snr=71.503, pdr=0.80"
1788859746.353,RadioObservation,3->1,"condition=NORMAL, rssi=-53.380, snr=66.620, pdr=1.00"
1788859746.353,RadioObservation,3->2,"condition=NORMAL, rssi=-48.497, snr=71.503, pdr=1.00"
1788859747.414,UAVStateChanged,uav_1,"role=Scout, x=7.7, y=-16.1, z=8.1"
1788859747.414,UAVStateChanged,uav_2,"role=Relay, x=-15.6, y=-0.1, z=12.8"
1788859747.414,UAVStateChanged,uav_3,"role=Designator, x=7.8, y=15.0, z=16.9"
1788859747.414,RadioObservation,1->2,"condition=NORMAL, rssi=-50.206, snr=69.794, pdr=1.00"
1788859747.414,RadioObservation,1->3,"condition=NORMAL, rssi=-54.592, snr=65.408, pdr=1.00"
1788859747.414,RadioObservation,2->1,"condition=DEGRADED, rssi=-50.206, snr=69.794, pdr=0.83"
1788859747.414,RadioObservation,2->3,"condition=DEGRADED, rssi=-50.176, snr=69.824, pdr=0.80"
1788859747.414,RadioObservation,3->1,"condition=NORMAL, rssi=-54.592, snr=65.408, pdr=1.00"
1788859747.414,RadioObservation,3->2,"condition=NORMAL, rssi=-50.176, snr=69.824, pdr=1.00"
1788859748.474,UAVStateChanged,uav_1,"role=Scout, x=9.6, y=-19.9, z=8.1"
1788859748.474,UAVStateChanged,uav_2,"role=Relay, x=-19.5, y=-0.1, z=12.9"
1788859748.474,UAVStateChanged,uav_3,"role=Designator, x=9.5, y=18.8, z=17.0"
1788859748.474,RadioObservation,1->2,"condition=NORMAL, rssi=-51.656, snr=68.344, pdr=1.00"
1788859748.474,RadioObservation,1->3,"condition=DEGRADED, rssi=-55.703, snr=64.297, pdr=0.80"
1788859748.474,RadioObservation,1->2,"condition=DEGRADED, rssi=-51.656, snr=68.344, pdr=0.83"
1788859748.474,RadioObservation,2->1,"condition=DEGRADED, rssi=-51.656, snr=68.344, pdr=0.83"
1788859748.474,RadioObservation,2->3,"condition=DEGRADED, rssi=-51.618, snr=68.382, pdr=0.60"
1788859748.474,RadioObservation,2->1,"condition=NORMAL, rssi=-51.656, snr=68.344, pdr=0.86"
1788859748.474,RadioObservation,1->3,"condition=DEGRADED, rssi=-55.703, snr=64.297, pdr=0.80"
1788859748.474,RadioObservation,3->1,"condition=NORMAL, rssi=-55.703, snr=64.297, pdr=1.00"
1788859748.474,RadioObservation,3->2,"condition=NORMAL, rssi=-51.618, snr=68.382, pdr=1.00"
1788859749.539,UAVStateChanged,uav_1,"role=Scout, x=11.1, y=-22.9, z=8.1"
1788859749.539,UAVStateChanged,uav_2,"role=Relay, x=-23.8, y=-0.1, z=12.9"
1788859749.539,UAVStateChanged,uav_3,"role=Designator, x=11.5, y=22.9, z=17.0"
1788859749.539,RadioObservation,1->2,"condition=DEGRADED, rssi=-53.086, snr=66.914, pdr=0.83"
1788859749.539,RadioObservation,1->3,"condition=DEGRADED, rssi=-56.764, snr=63.236, pdr=0.83"
1788859749.539,RadioObservation,2->1,"condition=NORMAL, rssi=-53.086, snr=66.914, pdr=1.00"
1788859749.539,RadioObservation,2->3,"condition=DEGRADED, rssi=-53.043, snr=66.957, pdr=0.80"
1788859749.539,RadioObservation,3->1,"condition=NORMAL, rssi=-56.764, snr=63.236, pdr=1.00"
1788859749.539,RadioObservation,3->2,"condition=NORMAL, rssi=-53.043, snr=66.957, pdr=1.00"
1788859750.566,UAVStateChanged,uav_1,"role=Scout, x=13.9, y=-28.0, z=8.0"
1788859750.566,UAVStateChanged,uav_2,"role=Relay, x=-28.4, y=-0.0, z=12.9"
1788859750.566,UAVStateChanged,uav_3,"role=Designator, x=13.6, y=27.0, z=17.0"
1788859750.566,RadioObservation,1->2,"condition=DEGRADED, rssi=-54.463, snr=65.537, pdr=0.83"
1788859750.566,RadioObservation,1->3,"condition=DEGRADED, rssi=-57.791, snr=62.209, pdr=0.83"
1788859750.566,RadioObservation,2->1,"condition=NORMAL, rssi=-54.463, snr=65.537, pdr=1.00"
1788859750.566,RadioObservation,2->3,"condition=DEGRADED, rssi=-54.415, snr=65.585, pdr=0.80"
1788859750.566,RadioObservation,3->1,"condition=NORMAL, rssi=-57.791, snr=62.209, pdr=1.00"
1788859750.566,RadioObservation,3->2,"condition=NORMAL, rssi=-54.415, snr=65.585, pdr=1.00"
1788859751.604,UAVStateChanged,uav_1,"role=Scout, x=16.0, y=-31.9, z=8.0"
1788859751.604,UAVStateChanged,uav_2,"role=Relay, x=-34.0, y=0.0, z=12.9"
1788859751.604,UAVStateChanged,uav_3,"role=Designator, x=16.1, y=32.1, z=17.1"
1788859751.604,RadioObservation,1->2,"condition=DEGRADED, rssi=-55.666, snr=64.334, pdr=0.67"
1788859751.604,RadioObservation,1->3,"condition=DEGRADED, rssi=-58.717, snr=61.283, pdr=0.83"
1788859751.604,RadioObservation,3->2,"condition=NORMAL, rssi=-55.614, snr=64.386, pdr=1.00"
1788859751.604,RadioObservation,1->3,"condition=NORMAL, rssi=-58.717, snr=61.283, pdr=0.86"
1788859751.604,RadioObservation,2->1,"condition=DEGRADED, rssi=-55.666, snr=64.334, pdr=0.83"
1788859751.604,RadioObservation,2->3,"condition=DEGRADED, rssi=-55.614, snr=64.386, pdr=0.80"
1788859751.604,RadioObservation,3->1,"condition=DEGRADED, rssi=-58.717, snr=61.283, pdr=0.80"
1788859751.604,RadioObservation,2->3,"condition=DEGRADED, rssi=-55.614, snr=64.386, pdr=0.80"
1788859751.604,RadioObservation,3->1,"condition=DEGRADED, rssi=-58.717, snr=61.283, pdr=0.80"
1788859751.604,RadioObservation,3->2,"condition=NORMAL, rssi=-55.614, snr=64.386, pdr=1.00"
1788859752.642,UAVStateChanged,uav_1,"role=Scout, x=18.6, y=-36.8, z=8.0"
1788859752.642,UAVStateChanged,uav_2,"role=Relay, x=-38.2, y=0.0, z=12.9"
1788859752.642,UAVStateChanged,uav_3,"role=Designator, x=18.1, y=36.1, z=17.2"
1788859752.642,RadioObservation,1->2,"condition=DEGRADED, rssi=-56.680, snr=63.320, pdr=0.60"
1788859752.642,RadioObservation,1->3,"condition=NORMAL, rssi=-59.580, snr=60.420, pdr=1.00"
1788859752.642,RadioObservation,2->1,"condition=DEGRADED, rssi=-56.680, snr=63.320, pdr=0.80"
1788859752.642,RadioObservation,2->3,"condition=NORMAL, rssi=-56.630, snr=63.370, pdr=1.00"
1788859752.642,RadioObservation,3->1,"condition=DEGRADED, rssi=-59.580, snr=60.420, pdr=0.83"
1788859752.642,RadioObservation,3->2,"condition=NORMAL, rssi=-56.630, snr=63.370, pdr=1.00"
1788859753.813,UAVStateChanged,uav_1,"role=Scout, x=20.6, y=-40.9, z=8.0"
1788859753.813,UAVStateChanged,uav_2,"role=Relay, x=-42.9, y=0.0, z=12.9"
1788859753.813,UAVStateChanged,uav_3,"role=Designator, x=20.1, y=40.2, z=17.3"
1788859753.813,RadioObservation,1->2,"condition=DEGRADED, rssi=-57.410, snr=62.590, pdr=0.80"
1788859753.813,RadioObservation,1->3,"condition=NORMAL, rssi=-60.247, snr=59.753, pdr=1.00"
1788859753.813,RadioObservation,2->1,"condition=DEGRADED, rssi=-57.410, snr=62.590, pdr=0.80"
1788859753.813,RadioObservation,2->3,"condition=NORMAL, rssi=-57.363, snr=62.637, pdr=1.00"
1788859753.813,RadioObservation,3->1,"condition=DEGRADED, rssi=-60.247, snr=59.753, pdr=0.83"
1788859753.813,RadioObservation,3->2,"condition=NORMAL, rssi=-57.363, snr=62.637, pdr=1.00"
1788859754.881,UAVStateChanged,uav_1,"role=Scout, x=22.7, y=-45.0, z=8.0"
1788859754.881,UAVStateChanged,uav_2,"role=Relay, x=-45.2, y=0.0, z=12.9"
1788859754.881,UAVStateChanged,uav_3,"role=Designator, x=22.1, y=44.3, z=17.3"
1788859754.881,RadioObservation,1->2,"condition=DEGRADED, rssi=-58.138, snr=61.862, pdr=0.80"
1788859754.881,RadioObservation,1->3,"condition=NORMAL, rssi=-60.945, snr=59.055, pdr=1.00"
1788859754.881,RadioObservation,2->1,"condition=DEGRADED, rssi=-58.138, snr=61.862, pdr=0.80"
1788859754.881,RadioObservation,2->3,"condition=NORMAL, rssi=-58.088, snr=61.912, pdr=1.00"
1788859754.881,RadioObservation,3->1,"condition=DEGRADED, rssi=-60.945, snr=59.055, pdr=0.83"
1788859754.881,RadioObservation,3->2,"condition=NORMAL, rssi=-58.088, snr=61.912, pdr=1.00"
1788859755.968,UAVStateChanged,uav_1,"role=Scout, x=24.7, y=-49.2, z=8.0"
1788859755.968,UAVStateChanged,uav_2,"role=Relay, x=-48.8, y=0.1, z=12.9"
1788859755.968,UAVStateChanged,uav_3,"role=Designator, x=24.2, y=48.4, z=17.5"
1788859755.968,RadioObservation,1->2,"condition=DEGRADED, rssi=-58.804, snr=61.196, pdr=0.80"
1788859755.968,RadioObservation,1->3,"condition=NORMAL, rssi=-61.603, snr=58.397, pdr=1.00"
1788859755.968,RadioObservation,2->1,"condition=DEGRADED, rssi=-58.804, snr=61.196, pdr=0.80"
1788859755.968,RadioObservation,2->3,"condition=DEGRADED, rssi=-58.750, snr=61.250, pdr=0.83"
1788859755.968,RadioObservation,2->1,"condition=DEGRADED, rssi=-58.804, snr=61.196, pdr=0.83"
1788859755.968,RadioObservation,1->3,"condition=NORMAL, rssi=-61.603, snr=58.397, pdr=1.00"
1788859755.968,RadioObservation,3->1,"condition=DEGRADED, rssi=-61.603, snr=58.397, pdr=0.67"
1788859755.968,RadioObservation,3->2,"condition=NORMAL, rssi=-58.750, snr=61.250, pdr=1.00"
1788859755.968,RadioObservation,2->1,"condition=NORMAL, rssi=-58.804, snr=61.196, pdr=1.00"
1788859755.968,RadioObservation,3->2,"condition=NORMAL, rssi=-58.750, snr=61.250, pdr=1.00"
1788859757.051,UAVStateChanged,uav_1,"role=Scout, x=29.0, y=-57.4, z=7.9"
1788859757.051,UAVStateChanged,uav_2,"role=Relay, x=-53.1, y=0.1, z=12.9"
1788859757.051,UAVStateChanged,uav_3,"role=Designator, x=28.4, y=56.7, z=17.5"
1788859757.051,RadioObservation,1->2,"condition=NORMAL, rssi=-59.239, snr=60.761, pdr=1.00"
1788859757.051,RadioObservation,1->3,"condition=NORMAL, rssi=-62.053, snr=57.947, pdr=1.00"
1788859757.051,RadioObservation,2->1,"condition=NORMAL, rssi=-59.239, snr=60.761, pdr=1.00"
1788859757.051,RadioObservation,2->3,"condition=DEGRADED, rssi=-59.175, snr=60.825, pdr=0.80"
1788859757.051,RadioObservation,3->1,"condition=DEGRADED, rssi=-62.053, snr=57.947, pdr=0.80"
1788859757.051,RadioObservation,3->2,"condition=NORMAL, rssi=-59.175, snr=60.825, pdr=1.00"
1788859757.051,RadioObservation,1->2,"condition=NORMAL, rssi=-59.740, snr=60.260, pdr=1.00"
1788859757.051,RadioObservation,1->3,"condition=NORMAL, rssi=-62.580, snr=57.420, pdr=1.00"
1788859757.051,RadioObservation,2->1,"condition=NORMAL, rssi=-59.740, snr=60.260, pdr=1.00"
1788859757.051,RadioObservation,2->3,"condition=DEGRADED, rssi=-59.684, snr=60.316, pdr=0.80"
1788859757.051,RadioObservation,3->1,"condition=DEGRADED, rssi=-62.580, snr=57.420, pdr=0.80"
1788859757.051,RadioObservation,3->2,"condition=NORMAL, rssi=-59.684, snr=60.316, pdr=1.00"
1788859757.051,TaskCreated,T004,DESIGNATION created for target_1
1788859758.202,UAVStateChanged,uav_1,"role=Scout, x=30.2, y=-59.8, z=7.9"
1788859758.202,UAVStateChanged,uav_2,"role=Relay, x=-54.7, y=0.1, z=12.9"
1788859758.202,UAVStateChanged,uav_3,"role=Designator, x=30.1, y=59.9, z=17.6"
1788859758.202,RadioObservation,1->2,"condition=NORMAL, rssi=-60.266, snr=59.734, pdr=1.00"
1788859758.202,RadioObservation,1->3,"condition=NORMAL, rssi=-63.122, snr=56.878, pdr=1.00"
1788859758.202,RadioObservation,2->1,"condition=NORMAL, rssi=-60.266, snr=59.734, pdr=0.86"
1788859758.202,RadioObservation,2->3,"condition=DEGRADED, rssi=-60.203, snr=59.797, pdr=0.80"
1788859758.202,RadioObservation,3->1,"condition=DEGRADED, rssi=-63.122, snr=56.878, pdr=0.80"
1788859758.202,RadioObservation,2->3,"condition=DEGRADED, rssi=-60.203, snr=59.797, pdr=0.80"
1788859758.202,RadioObservation,3->1,"condition=DEGRADED, rssi=-63.122, snr=56.878, pdr=0.80"
1788859758.202,RadioObservation,3->2,"condition=NORMAL, rssi=-60.203, snr=59.797, pdr=1.00"
1788859759.355,UAVStateChanged,uav_1,"role=Scout, x=32.6, y=-63.5, z=8.0"
1788859759.355,UAVStateChanged,uav_2,"role=Relay, x=-56.1, y=0.4, z=13.0"
1788859759.355,UAVStateChanged,uav_3,"role=Designator, x=32.0, y=63.2, z=17.7"
1788859759.355,RadioObservation,1->2,"condition=NORMAL, rssi=-60.694, snr=59.306, pdr=1.00"
1788859759.355,RadioObservation,1->3,"condition=NORMAL, rssi=-63.533, snr=56.467, pdr=1.00"
1788859759.355,RadioObservation,2->1,"condition=DEGRADED, rssi=-60.694, snr=59.306, pdr=0.83"
1788859759.355,RadioObservation,2->3,"condition=NORMAL, rssi=-60.607, snr=59.393, pdr=1.00"
1788859759.355,RadioObservation,3->1,"condition=DEGRADED, rssi=-63.533, snr=56.467, pdr=0.83"
1788859759.355,RadioObservation,3->2,"condition=NORMAL, rssi=-60.607, snr=59.393, pdr=1.00"
1788859760.536,UAVStateChanged,uav_1,"role=Scout, x=34.3, y=-65.5, z=8.0"
1788859760.536,UAVStateChanged,uav_2,"role=Relay, x=-57.6, y=1.3, z=13.0"
1788859760.536,UAVStateChanged,uav_3,"role=Designator, x=34.3, y=66.7, z=17.7"
1788859760.536,RadioObservation,1->2,"condition=NORMAL, rssi=-61.217, snr=58.783, pdr=1.00"
1788859760.536,RadioObservation,1->3,"condition=NORMAL, rssi=-63.951, snr=56.049, pdr=1.00"
1788859760.536,RadioObservation,2->1,"condition=DEGRADED, rssi=-61.217, snr=58.783, pdr=0.80"
1788859760.536,RadioObservation,2->3,"condition=NORMAL, rssi=-61.024, snr=58.976, pdr=1.00"
1788859760.536,RadioObservation,3->1,"condition=NORMAL, rssi=-63.951, snr=56.049, pdr=1.00"
1788859760.536,RadioObservation,3->2,"condition=NORMAL, rssi=-61.024, snr=58.976, pdr=1.00"
1788859761.616,UAVStateChanged,uav_1,"role=Scout, x=37.9, y=-69.3, z=8.1"
1788859761.616,UAVStateChanged,uav_2,"role=Relay, x=-59.5, y=2.5, z=13.0"
1788859761.616,UAVStateChanged,uav_3,"role=Designator, x=37.1, y=70.4, z=17.7"
1788859761.616,RadioObservation,1->2,"condition=DEGRADED, rssi=-61.837, snr=58.163, pdr=0.80"
1788859761.616,RadioObservation,1->3,"condition=NORMAL, rssi=-64.435, snr=55.565, pdr=1.00"
1788859761.616,RadioObservation,3->2,"condition=NORMAL, rssi=-61.533, snr=58.467, pdr=1.00"
1788859761.616,RadioObservation,1->3,"condition=NORMAL, rssi=-64.435, snr=55.565, pdr=1.00"
1788859761.616,RadioObservation,2->1,"condition=DEGRADED, rssi=-61.837, snr=58.163, pdr=0.80"
1788859761.616,RadioObservation,2->3,"condition=NORMAL, rssi=-61.533, snr=58.467, pdr=1.00"
1788859761.616,RadioObservation,3->1,"condition=NORMAL, rssi=-64.435, snr=55.565, pdr=1.00"
1788859761.616,RadioObservation,3->2,"condition=NORMAL, rssi=-61.533, snr=58.467, pdr=1.00"
1788859762.695,UAVStateChanged,uav_1,"role=Scout, x=41.1, y=-72.8, z=8.0"
1788859762.695,UAVStateChanged,uav_2,"role=Relay, x=-62.0, y=4.1, z=13.0"
1788859762.695,UAVStateChanged,uav_3,"role=Designator, x=40.1, y=74.3, z=17.7"
1788859762.695,RadioObservation,1->2,"condition=DEGRADED, rssi=-62.455, snr=57.545, pdr=0.80"
1788859762.695,RadioObservation,1->3,"condition=NORMAL, rssi=-64.880, snr=55.120, pdr=1.00"
1788859762.695,RadioObservation,2->1,"condition=DEGRADED, rssi=-62.455, snr=57.545, pdr=0.80"
1788859762.695,RadioObservation,2->3,"condition=NORMAL, rssi=-61.990, snr=58.010, pdr=1.00"
