time,event_type,entity_id,details
1788859522.548,UAVStateChanged,uav_2,"role=Relay, x=-65.7, y=5.0, z=13.0"
1788859522.548,UAVStateChanged,uav_3,"role=Designator, x=44.9, y=82.3, z=17.9"
1788859522.548,RadioObservation,1->2,"condition=DEGRADED, rssi=-62.842, snr=57.158, pdr=0.80"
1788859522.548,RadioObservation,1->3,"condition=NORMAL, rssi=-65.396, snr=54.604, pdr=1.00"
1788859522.548,RadioObservation,2->1,"condition=NORMAL, rssi=-62.842, snr=57.158, pdr=1.00"
1788859522.548,RadioObservation,2->3,"condition=NORMAL, rssi=-62.511, snr=57.489, pdr=1.00"
1788859522.548,RadioObservation,3->1,"condition=NORMAL, rssi=-65.396, snr=54.604, pdr=1.00"
1788859522.548,RadioObservation,3->2,"condition=NORMAL, rssi=-62.511, snr=57.489, pdr=1.00"
1788859523.696,UAVStateChanged,uav_1,"role=Scout, x=48.6, y=-82.9, z=8.0"
1788859523.696,UAVStateChanged,uav_2,"role=Relay, x=-68.8, y=6.8, z=13.0"
1788859523.696,UAVStateChanged,uav_3,"role=Designator, x=47.8, y=86.1, z=17.8"
1788859523.696,RadioObservation,1->2,"condition=DEGRADED, rssi=-63.432, snr=56.568, pdr=0.80"
1788859523.696,RadioObservation,1->3,"condition=NORMAL, rssi=-65.801, snr=54.199, pdr=1.00"
1788859523.696,RadioObservation,2->1,"condition=NORMAL, rssi=-63.432, snr=56.568, pdr=1.00"
1788859523.696,RadioObservation,2->3,"condition=NORMAL, rssi=-62.943, snr=57.057, pdr=1.00"
1788859523.696,RadioObservation,3->1,"condition=NORMAL, rssi=-65.801, snr=54.199, pdr=1.00"
1788859523.696,RadioObservation,3->2,"condition=NORMAL, rssi=-62.943, snr=57.057, pdr=1.00"
1788859523.696,RadioObservation,1->2,"condition=DEGRADED, rssi=-64.020, snr=55.980, pdr=0.80"
1788859523.696,RadioObservation,1->3,"condition=NORMAL, rssi=-66.193, snr=53.807, pdr=1.00"
1788859523.696,RadioObservation,2->1,"condition=NORMAL, rssi=-64.020, snr=55.980, pdr=1.00"
1788859523.696,RadioObservation,2->3,"condition=NORMAL, rssi=-63.399, snr=56.601, pdr=1.00"
1788859523.696,RadioObservation,3->1,"condition=DEGRADED, rssi=-66.193, snr=53.807, pdr=0.80"
1788859523.696,RadioObservation,3->2,"condition=NORMAL, rssi=-63.399, snr=56.601, pdr=1.00"
1788859523.696,RadioObservation,2->1,"condition=NORMAL, rssi=-64.020, snr=55.980, pdr=1.00"
1788859523.696,RadioObservation,3->2,"condition=NORMAL, rssi=-63.399, snr=56.601, pdr=1.00"
1788859524.841,UAVStateChanged,uav_1,"role=Scout, x=51.8, y=-86.4, z=8.0"
1788859524.841,UAVStateChanged,uav_2,"role=Relay, x=-73.3, y=8.9, z=13.0"
1788859524.841,UAVStateChanged,uav_3,"role=Designator, x=51.3, y=90.6, z=17.8"
1788859524.841,RadioObservation,1->2,"condition=NORMAL, rssi=-64.605, snr=55.395, pdr=1.00"
1788859524.841,RadioObservation,1->3,"condition=NORMAL, rssi=-66.578, snr=53.422, pdr=1.00"
1788859524.841,RadioObservation,2->1,"condition=DEGRADED, rssi=-64.605, snr=55.395, pdr=0.83"
1788859524.841,RadioObservation,2->3,"condition=NORMAL, rssi=-63.886, snr=56.114, pdr=1.00"
1788859524.841,RadioObservation,3->1,"condition=DEGRADED, rssi=-66.578, snr=53.422, pdr=0.80"
1788859524.841,RadioObservation,2->3,"condition=NORMAL, rssi=-63.886, snr=56.114, pdr=1.00"
1788859524.841,RadioObservation,3->1,"condition=DEGRADED, rssi=-66.578, snr=53.422, pdr=0.83"
1788859524.841,RadioObservation,3->2,"condition=NORMAL, rssi=-63.886, snr=56.114, pdr=1.00"
1788859525.927,ScenarioStopped,audisys,runner exiting
